"project_id","name","client_id","start_date","end_date","status"
5365,Project person,208,2023-05-21,2023-08-23,Running
5366,Project focus,99,2023-05-16,2023-10-12,Planned
5367,Project person,443,2023-11-06,2024-05-08,Planned
5368,Project agent,691,2024-04-26,2024-09-08,Running
5369,Project little,793,2023-03-05,2023-05-25,Finished
5370,Project vote,678,2023-12-18,2024-10-05,Planned
5371,Project increase,992,2022-03-20,2022-08-30,Running
5372,Project attack,210,2022-08-17,2023-03-13,Finished
5373,Project poor,544,2023-08-28,2023-10-30,Planned
5374,Project however,727,2024-01-06,2024-03-13,Running
5375,Project south,257,2023-08-20,2024-04-12,Planned
5376,Project wall,409,2023-09-12,2024-06-10,Finished
5377,Project listen,704,2022-01-01,2022-04-19,Running
5378,Project as,583,2023-03-02,2023-05-10,Finished
5379,Project exactly,942,2023-06-02,2024-03-01,Finished
5380,Project these,167,2023-11-11,2024-03-30,Finished
5381,Project different,733,2023-01-31,2023-06-07,Running
5382,Project finish,447,2023-08-04,2024-05-03,Finished
5383,Project others,557,2024-04-08,2024-12-24,Finished
5384,Project defense,326,2022-11-02,2023-03-19,Finished
5385,Project at,449,2024-02-12,2024-04-23,Finished
5386,Project land,310,2022-11-13,2023-04-14,Planned
5387,Project service,51,2024-08-31,2025-01-18,Running
5388,Project hotel,882,2023-12-20,2024-08-04,Running
5389,Project lose,403,2023-01-19,2023-04-16,Planned
5390,Project design,333,2022-11-07,2023-07-13,Planned
5391,Project firm,529,2024-01-25,2024-04-08,Running
5392,Project paper,407,2024-02-07,2024-06-03,Finished
5393,Project those,324,2023-03-27,2023-11-29,Finished
5394,Project near,56,2023-08-22,2024-01-28,Finished
5395,Project action,959,2023-10-02,2024-01-05,Running
5396,Project now,451,2024-01-01,2024-09-17,Planned
5397,Project beautiful,267,2024-02-10,2024-08-11,Finished
5398,Project pick,325,2022-12-23,2023-06-10,Finished
5399,Project attack,87,2022-04-29,2023-02-09,Running
5400,Project reality,978,2023-03-27,2023-09-30,Running
5401,Project third,431,2022-12-31,2023-06-03,Running
5402,Project half,149,2022-12-15,2023-06-19,Running
5403,Project focus,909,2023-06-27,2023-09-19,Running
5404,Project smile,738,2023-09-15,2024-02-11,Finished
5405,Project environmental,476,2023-01-26,2023-09-19,Running
5406,Project who,480,2022-09-30,2022-12-04,Finished
5407,Project TV,674,2022-07-14,2023-03-17,Planned
5408,Project people,787,2023-09-12,2024-04-26,Finished
5409,Project item,786,2023-10-13,2023-12-23,Planned
5410,Project fly,975,2022-02-28,2022-10-21,Finished
5411,Project within,232,2022-12-12,2023-05-01,Finished
5412,Project well,175,2022-02-05,2022-06-01,Finished
5413,Project cause,260,2024-05-29,2024-10-24,Running
5414,Project almost,406,2023-12-21,2024-06-01,Planned
5415,Project growth,312,2024-04-29,2024-09-20,Running
5416,Project factor,423,2022-10-19,2023-04-28,Planned
5417,Project it,710,2022-12-11,2023-03-23,Planned
5418,Project doctor,840,2023-08-18,2023-10-31,Planned
5419,Project sea,205,2022-04-27,2022-07-10,Running
5420,Project before,83,2024-08-20,2024-11-11,Finished
5421,Project statement,812,2024-06-02,2025-03-04,Running
5422,Project president,492,2023-11-22,2024-09-05,Planned
5423,Project front,237,2023-04-02,2023-11-14,Planned
5424,Project citizen,541,2022-01-10,2022-10-04,Planned
5425,Project change,213,2024-09-18,2025-06-20,Finished
5426,Project ball,246,2022-11-26,2023-04-24,Finished
5427,Project expect,34,2022-10-02,2023-01-21,Running
5428,Project claim,824,2024-02-19,2024-05-05,Finished
5429,Project election,557,2024-02-03,2024-08-15,Running
5430,Project charge,332,2023-05-21,2024-03-12,Running
5431,Project interview,436,2022-02-12,2022-04-29,Planned
5432,Project their,329,2024-05-27,2025-03-23,Finished
5433,Project market,349,2022-09-29,2023-03-16,Planned
5434,Project because,618,2023-08-09,2024-02-28,Planned
5435,Project wait,784,2024-05-02,2024-12-01,Planned
5436,Project close,650,2023-03-12,2023-11-08,Finished
5437,Project system,357,2024-09-13,2025-01-26,Planned
5438,Project campaign,19,2024-09-14,2025-03-15,Running
5439,Project character,518,2024-07-06,2025-01-18,Running
5440,Project better,951,2024-06-28,2024-09-05,Planned
5441,Project figure,239,2024-09-24,2024-12-27,Finished
5442,Project image,603,2023-12-08,2024-08-30,Planned
5443,Project him,44,2023-09-07,2024-02-01,Finished
5444,Project federal,172,2023-07-28,2024-03-14,Planned
5445,Project window,145,2023-06-09,2024-02-06,Running
5446,Project trial,292,2022-03-19,2022-11-03,Planned
5447,Project maintain,180,2022-01-06,2022-05-24,Planned
5448,Project of,404,2022-07-03,2022-11-05,Finished
5449,Project movement,542,2024-09-15,2025-03-17,Planned
5450,Project past,644,2024-04-29,2024-09-01,Planned
5451,Project later,651,2023-03-16,2023-05-22,Finished
5452,Project day,236,2024-01-01,2024-07-21,Planned
5453,Project as,405,2022-05-29,2023-02-01,Finished
5454,Project second,22,2022-01-28,2022-08-29,Running
5455,Project who,343,2023-03-17,2023-07-30,Running
5456,Project exactly,580,2023-05-08,2024-02-13,Finished
5457,Project suffer,141,2024-05-30,2024-09-30,Finished
5458,Project improve,940,2022-01-25,2022-07-22,Finished
5459,Project to,533,2022-01-25,2022-06-10,Running
5460,Project structure,911,2022-02-04,2022-06-05,Running
5461,Project fire,902,2022-07-14,2023-02-15,Planned
5462,Project go,37,2023-01-23,2023-05-16,Running
5463,Project how,208,2022-11-10,2023-08-12,Finished
5464,Project act,91,2022-10-27,2023-04-05,Running
5465,Project actually,487,2024-05-26,2024-11-24,Finished
5466,Project protect,738,2022-07-31,2023-03-27,Running
5467,Project those,614,2023-10-10,2024-05-14,Planned
5468,Project edge,349,2023-10-01,2024-03-26,Running
5469,Project should,236,2022-08-18,2022-12-21,Planned
5470,Project hold,484,2022-06-06,2022-11-16,Finished
5471,Project final,482,2023-07-25,2024-03-30,Planned
5472,Project grow,807,2024-04-08,2025-01-24,Finished
5473,Project student,574,2022-11-01,2023-05-18,Planned
5474,Project important,511,2022-10-26,2023-04-26,Running
5475,Project day,301,2023-07-21,2023-12-19,Planned
5476,Project lead,448,2024-05-31,2025-02-19,Planned
5477,Project thank,919,2022-01-26,2022-11-10,Running
5478,Project life,655,2024-01-30,2024-08-10,Planned
5479,Project unit,398,2022-04-08,2022-06-25,Finished
5480,Project it,829,2023-08-07,2024-05-13,Planned
5481,Project claim,307,2023-08-09,2024-02-07,Finished
5482,Project education,631,2023-10-28,2024-06-18,Planned
5483,Project realize,780,2022-05-28,2023-03-10,Planned
5484,Project reflect,816,2022-07-15,2022-10-31,Running
5485,Project stuff,924,2024-03-20,2024-10-12,Planned
5486,Project election,365,2024-05-12,2024-09-04,Planned
5487,Project Mr,871,2023-05-19,2023-08-06,Finished
5488,Project consider,309,2022-12-29,2023-08-13,Finished
5489,Project thank,353,2022-12-02,2023-07-16,Running
5490,Project note,851,2023-02-10,2023-10-31,Planned
5491,Project court,927,2024-08-04,2025-05-27,Finished
5492,Project set,512,2023-05-17,2023-10-25,Finished
5493,Project story,877,2022-02-10,2022-10-18,Finished
5494,Project attorney,831,2022-01-30,2022-05-26,Running
5495,Project area,597,2023-05-23,2023-08-02,Finished
5496,Project skin,765,2022-05-08,2022-09-09,Finished
5497,Project billion,500,2024-04-15,2024-11-15,Planned
5498,Project growth,769,2022-04-10,2022-09-27,Finished
5499,Project human,704,2023-06-07,2024-02-27,Running
5500,Project certainly,114,2024-05-29,2025-02-28,Planned
5501,Project surface,225,2022-09-29,2022-12-04,Running
5502,Project beyond,489,2022-04-25,2023-01-14,Finished
5503,Project himself,611,2023-08-23,2024-01-26,Planned
5504,Project decision,258,2022-12-12,2023-03-01,Finished
5505,Project floor,178,2024-06-18,2024-12-01,Finished
5506,Project carry,592,2024-08-03,2025-02-09,Running
5507,Project inside,1012,2022-10-06,2023-01-25,Running
5508,Project stage,412,2024-02-07,2024-04-13,Planned
5509,Project not,185,2024-05-10,2024-12-06,Running
5510,Project budget,400,2023-11-30,2024-08-25,Running
5511,Project town,83,2023-07-16,2023-09-18,Planned
5512,Project player,95,2023-01-15,2023-11-07,Planned
5513,Project suddenly,332,2023-02-24,2023-11-12,Running
5514,Project see,360,2022-08-18,2022-10-31,Finished
5515,Project customer,519,2023-10-25,2024-04-25,Finished
5516,Project yourself,687,2024-07-19,2025-02-17,Finished
5517,Project place,636,2024-04-03,2025-01-12,Planned
5518,Project alone,141,2024-01-15,2024-08-11,Finished
5519,Project senior,280,2024-08-03,2025-04-09,Running
5520,Project many,167,2024-07-28,2025-04-05,Finished
5521,Project occur,270,2022-02-28,2022-11-01,Running
5522,Project trip,657,2023-02-28,2023-12-07,Running
5523,Project watch,742,2024-08-18,2024-12-24,Running
5524,Project water,303,2023-04-05,2023-07-30,Planned
5525,Project turn,660,2022-02-23,2022-07-17,Finished
5526,Project experience,503,2024-06-25,2025-04-16,Planned
5527,Project also,12,2023-05-23,2023-12-15,Running
5528,Project around,954,2023-12-05,2024-09-25,Running
5529,Project firm,256,2023-01-30,2023-09-26,Finished
5530,Project four,608,2023-02-22,2023-09-13,Running
5531,Project unit,764,2022-07-29,2023-04-14,Running
5532,Project especially,138,2023-11-07,2024-02-15,Running
5533,Project total,854,2022-07-02,2023-02-06,Planned
5534,Project hundred,35,2024-03-06,2024-11-13,Running
5535,Project recognize,342,2024-08-14,2024-11-28,Finished
5536,Project discover,360,2024-03-25,2024-12-13,Finished
5537,Project human,311,2023-01-21,2023-05-07,Finished
5538,Project consumer,995,2024-04-13,2024-10-20,Finished
5539,Project onto,934,2022-09-03,2022-12-09,Finished
5540,Project town,802,2023-05-13,2023-10-17,Finished
5541,Project yes,418,2023-06-16,2023-12-16,Planned
5542,Project him,833,2022-05-04,2022-09-01,Running
5543,Project happy,532,2023-05-21,2024-02-21,Planned
5544,Project my,191,2024-05-03,2024-08-02,Running
5545,Project economy,498,2023-12-04,2024-05-27,Finished
5546,Project from,253,2023-11-07,2024-04-07,Finished
5547,Project indeed,116,2022-05-06,2022-10-08,Running
5548,Project although,192,2023-12-11,2024-07-05,Planned
5549,Project place,913,2022-04-21,2023-01-30,Finished
5550,Project road,320,2024-04-19,2024-06-24,Planned
5551,Project more,778,2023-11-25,2024-07-25,Planned
5552,Project how,421,2024-08-20,2025-05-16,Running
5553,Project ready,623,2024-01-07,2024-07-05,Finished
5554,Project goal,117,2024-07-18,2024-12-30,Finished
5555,Project push,618,2024-03-10,2024-10-26,Planned
5556,Project plan,21,2024-07-14,2025-02-17,Planned
5557,Project tax,659,2024-08-20,2024-12-11,Running
5558,Project explain,638,2023-12-06,2024-08-24,Planned
5559,Project will,212,2023-10-20,2024-07-09,Planned
5560,Project trouble,878,2024-05-26,2024-12-18,Planned
5561,Project night,278,2023-12-29,2024-08-11,Planned
5562,Project book,58,2023-03-31,2023-06-14,Planned
5563,Project ok,337,2022-04-24,2023-02-02,Planned
5564,Project reveal,287,2024-05-03,2024-07-11,Planned
5565,Project pick,569,2022-01-26,2022-09-16,Finished
5566,Project outside,197,2022-03-26,2022-06-08,Planned
5567,Project rest,125,2024-03-09,2024-07-09,Planned
5568,Project possible,416,2024-06-17,2024-10-10,Running
5569,Project whole,987,2023-10-06,2024-01-13,Planned
5570,Project decade,653,2023-08-14,2024-04-11,Running
5571,Project significant,850,2023-07-24,2024-01-14,Running
5572,Project how,569,2022-12-12,2023-05-18,Finished
5573,Project pick,592,2023-10-14,2024-03-31,Finished
5574,Project foot,101,2023-03-05,2023-11-25,Finished
5575,Project little,823,2022-09-27,2023-02-27,Planned
5576,Project run,347,2023-07-10,2023-11-07,Running
5577,Project information,144,2022-08-11,2023-02-27,Running
5578,Project skin,467,2024-05-16,2025-02-05,Planned
5579,Project similar,951,2022-02-03,2022-09-02,Running
5580,Project under,298,2023-01-04,2023-05-10,Planned
5581,Project back,11,2024-01-31,2024-09-03,Finished
5582,Project practice,107,2022-05-12,2022-09-07,Planned
5583,Project among,201,2023-01-03,2023-10-26,Finished
5584,Project organization,243,2022-08-01,2023-01-27,Planned
5585,Project television,253,2022-02-12,2022-09-01,Running
5586,Project unit,483,2022-02-13,2022-11-24,Finished
5587,Project education,707,2023-04-03,2023-07-07,Planned
5588,Project catch,896,2022-06-13,2022-08-13,Running
5589,Project note,999,2022-05-15,2022-12-12,Finished
5590,Project movement,199,2022-07-21,2023-01-14,Planned
5591,Project last,854,2023-07-05,2024-03-08,Running
5592,Project decade,744,2022-02-15,2022-08-26,Finished
5593,Project nor,273,2023-01-07,2023-07-29,Planned
5594,Project pick,895,2022-08-06,2023-01-27,Planned
5595,Project which,561,2023-11-16,2024-02-07,Running
5596,Project method,912,2024-08-01,2025-04-22,Finished
5597,Project pass,73,2024-08-17,2025-06-05,Running
5598,Project care,1001,2022-04-06,2022-06-05,Finished
5599,Project run,320,2024-02-22,2024-06-14,Running
5600,Project seek,241,2022-03-06,2022-07-30,Finished
5601,Project think,586,2022-11-21,2023-04-05,Finished
5602,Project his,262,2023-12-21,2024-04-16,Finished
5603,Project buy,511,2022-05-15,2022-08-23,Planned
5604,Project budget,740,2022-01-12,2022-09-11,Finished
5605,Project could,765,2024-09-07,2024-12-26,Running
5606,Project garden,169,2023-04-26,2024-02-17,Running
5607,Project why,625,2022-07-25,2023-02-09,Planned
5608,Project often,18,2023-09-28,2024-07-04,Finished
5609,Project then,199,2023-08-03,2023-10-11,Running
5610,Project character,924,2023-04-06,2023-09-24,Finished
5611,Project name,60,2023-08-28,2024-01-31,Running
5612,Project room,420,2022-04-16,2022-09-03,Finished
5613,Project professional,727,2023-05-24,2024-02-05,Finished
5614,Project news,465,2024-02-03,2024-04-05,Finished
5615,Project another,250,2022-03-20,2022-05-19,Planned
5616,Project church,331,2022-12-17,2023-07-03,Finished
5617,Project career,244,2022-04-07,2023-01-31,Running
5618,Project chance,214,2022-07-30,2023-02-26,Running
5619,Project senior,292,2022-12-26,2023-10-14,Running
5620,Project usually,198,2024-01-15,2024-09-25,Planned
5621,Project manage,690,2022-11-05,2023-05-16,Planned
5622,Project huge,533,2024-03-07,2024-07-26,Planned
5623,Project bit,451,2024-10-01,2024-12-27,Planned
5624,Project beyond,813,2024-03-14,2024-06-12,Finished
5625,Project very,104,2022-01-27,2022-10-30,Planned
5626,Project buy,327,2023-03-21,2023-10-12,Running
5627,Project parent,769,2022-01-27,2022-04-10,Finished
5628,Project despite,192,2022-01-06,2022-06-16,Planned
5629,Project laugh,918,2023-04-09,2023-06-12,Planned
5630,Project follow,594,2023-09-07,2024-02-27,Finished
5631,Project million,529,2023-12-01,2024-09-24,Planned
5632,Project buy,235,2022-04-19,2022-08-17,Running
5633,Project on,286,2023-07-03,2023-11-14,Finished
5634,Project conference,650,2023-08-22,2024-05-04,Planned
5635,Project person,171,2023-11-10,2024-02-28,Running
5636,Project decision,509,2023-11-03,2024-02-10,Running
5637,Project course,751,2022-01-22,2022-07-11,Running
5638,Project second,866,2022-09-30,2023-01-17,Finished
5639,Project subject,1004,2022-06-25,2023-04-09,Finished
5640,Project region,411,2022-05-06,2022-12-20,Running
5641,Project less,658,2023-11-11,2024-05-23,Planned
5642,Project assume,22,2022-03-06,2022-12-28,Running
5643,Project teacher,937,2023-07-27,2024-04-04,Finished
5644,Project current,610,2022-04-28,2023-02-09,Planned
5645,Project remain,176,2024-09-08,2025-01-23,Finished
5646,Project home,1011,2023-08-15,2023-10-18,Running
5647,Project seat,377,2022-04-26,2022-11-10,Running
5648,Project newspaper,340,2022-08-11,2023-05-14,Running
5649,Project reveal,828,2022-03-02,2022-06-04,Planned
5650,Project fine,163,2024-05-19,2024-12-22,Planned
5651,Project real,905,2022-01-16,2022-07-29,Running
5652,Project whatever,767,2024-06-06,2024-09-02,Finished
5653,Project summer,398,2023-03-09,2023-10-30,Running
5654,Project service,348,2022-01-24,2022-05-24,Planned
5655,Project even,197,2022-05-18,2022-09-14,Running
5656,Project cultural,160,2022-05-12,2022-12-13,Planned
5657,Project history,475,2022-08-25,2022-11-06,Finished
5658,Project off,352,2024-03-13,2024-06-24,Finished
5659,Project everyone,67,2023-05-15,2024-03-02,Planned
5660,Project either,539,2023-02-10,2023-10-16,Running
5661,Project poor,172,2022-07-05,2023-02-16,Running
5662,Project voice,813,2023-01-19,2023-06-25,Running
5663,Project dream,313,2024-05-20,2024-08-14,Running
5664,Project identify,3,2023-02-02,2023-07-07,Running
5665,Project success,505,2023-02-19,2023-06-03,Running
5666,Project her,563,2022-09-07,2023-05-21,Running
5667,Project cultural,458,2023-04-22,2024-02-09,Finished
5668,Project long,853,2023-11-29,2024-06-16,Finished
5669,Project least,82,2022-04-21,2022-08-19,Finished
5670,Project understand,885,2023-04-21,2023-10-09,Finished
5671,Project wait,797,2023-10-21,2024-05-16,Finished
5672,Project line,254,2023-08-25,2024-04-27,Planned
5673,Project while,597,2024-04-28,2025-01-22,Planned
5674,Project middle,368,2024-05-30,2024-10-31,Running
5675,Project hold,625,2023-01-17,2023-07-18,Planned
5676,Project degree,80,2024-09-27,2025-05-17,Finished
5677,Project hour,349,2023-07-07,2024-01-26,Running
5678,Project often,728,2024-03-01,2024-08-15,Running
5679,Project partner,302,2022-08-28,2023-04-26,Running
5680,Project article,820,2022-05-05,2022-08-30,Finished
5681,Project clear,378,2024-05-21,2024-10-05,Finished
5682,Project everyone,132,2022-05-11,2022-11-30,Planned
5683,Project write,977,2024-04-16,2025-02-08,Running
5684,Project top,834,2023-10-23,2024-06-30,Finished
5685,Project author,561,2022-02-18,2022-10-25,Planned
5686,Project include,94,2022-02-28,2022-08-16,Planned
5687,Project science,880,2022-06-17,2022-09-13,Finished
5688,Project impact,502,2022-07-13,2022-11-20,Finished
5689,Project young,693,2022-12-07,2023-06-24,Planned
5690,Project discuss,159,2022-07-06,2023-02-09,Running
